Var1,URL,SRC,R,G,B,USAGE,GitHub
2437,https://live.staticflickr.com/1923/45174621992_faba1ed943_t.jpg,./NaturePhotos/2437.jpg,132.1504,98.0916,135.4544,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2437.jpg
2438,https://live.staticflickr.com/7887/33587328908_f07f831627_t.jpg,./NaturePhotos/2438.jpg,132.9292,133.964,132.1132,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2438.jpg
2439,https://live.staticflickr.com/7879/46709559101_0e183f2596_t.jpg,./NaturePhotos/2439.jpg,138.038,126.3476,125.7732,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2439.jpg
2440,https://live.staticflickr.com/65535/50225480396_690bb03826_t.jpg,./NaturePhotos/2440.jpg,146.464,78.9384,137.608,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2440.jpg
2441,https://live.staticflickr.com/806/40703197625_8d9b3596f9_t.jpg,./NaturePhotos/2441.jpg,103.1564,86.6196,84.9656,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2441.jpg
2443,https://live.staticflickr.com/65535/49982792508_cb55b57705_t.jpg,./NaturePhotos/2443.jpg,108.21,176.3872,164.1084,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2443.jpg
2444,https://live.staticflickr.com/4090/5028593695_92d9c971d4_t.jpg,./NaturePhotos/2444.jpg,82.866,79.5664,101.6904,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2444.jpg
2445,https://live.staticflickr.com/65535/50673627248_ca18ae91b8_t.jpg,./NaturePhotos/2445.jpg,120.9084,112.5188,118.4656,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2445.jpg
2446,https://live.staticflickr.com/65535/49729050643_13e75bc5d5_t.jpg,./NaturePhotos/2446.jpg,101.8976,108.3532,100.8228,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2446.jpg
2447,https://live.staticflickr.com/65535/49094997756_677917ae6b_t.jpg,./NaturePhotos/2447.jpg,96.338,78.7236,89.68,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2447.jpg
2448,https://live.staticflickr.com/4903/44139084040_a9ba08e5c0_t.jpg,./NaturePhotos/2448.jpg,142.0796,136.8884,137.7952,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2448.jpg
2449,https://live.staticflickr.com/7896/45771021454_4b4f7a8abe_t.jpg,./NaturePhotos/2449.jpg,79.0324,38.6424,112.0504,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2449.jpg
2450,https://live.staticflickr.com/65535/51099594070_1a759e1101_t.jpg,./NaturePhotos/2450.jpg,150.6388,134.3048,161.0296,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2450.jpg
2452,https://live.staticflickr.com/65535/51610440555_f505919dc0_t.jpg,./NaturePhotos/2452.jpg,120.1152,76.4312,107.1404,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2452.jpg
2453,https://live.staticflickr.com/1895/44668208251_2916f54592_t.jpg,./NaturePhotos/2453.jpg,144.1128,135.5392,126.6992,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2453.jpg
2455,https://live.staticflickr.com/65535/50931893883_477f2a3747_t.jpg,./NaturePhotos/2455.jpg,119.7136,122.6524,123.616,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2455.jpg
2456,https://live.staticflickr.com/65535/48364447222_057e4fa89e_t.jpg,./NaturePhotos/2456.jpg,114.7312,88.118,133.8092,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2456.jpg
2458,https://live.staticflickr.com/65535/51086111676_6663f8b6cf_t.jpg,./NaturePhotos/2458.jpg,84.3696,51.1576,77.5188,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2458.jpg
2459,https://live.staticflickr.com/65535/50165551862_771dc8c6d3_t.jpg,./NaturePhotos/2459.jpg,76.5232,66.3188,71.91,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2459.jpg
2460,https://live.staticflickr.com/4892/45886723954_7a3317d9e0_t.jpg,./NaturePhotos/2460.jpg,89.4124,59.824,72.2344,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2460.jpg
2461,https://live.staticflickr.com/1830/42951107161_d107c7a968_t.jpg,./NaturePhotos/2461.jpg,112.162,178.4796,145.0832,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2461.jpg
2462,https://live.staticflickr.com/901/41376825985_f371bdeecf_t.jpg,./NaturePhotos/2462.jpg,87.0088,80.4264,89.5492,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2462.jpg
2463,https://live.staticflickr.com/65535/48758673527_e571d7f1a4_t.jpg,./NaturePhotos/2463.jpg,125.9604,87.7828,90.238,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2463.jpg
2464,https://live.staticflickr.com/65535/50799795791_84138db3cd_t.jpg,./NaturePhotos/2464.jpg,75.8872,82.0368,86.9164,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2464.jpg
2465,https://live.staticflickr.com/7917/46760845054_2c985b3407_t.jpg,./NaturePhotos/2465.jpg,74.0892,61.9164,67.9088,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2465.jpg
2466,https://live.staticflickr.com/4908/39645904343_7f79ab97ca_t.jpg,./NaturePhotos/2466.jpg,68.2508,45.9016,57.6184,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2466.jpg
2467,https://live.staticflickr.com/65535/48819608936_a0aabc0257_t.jpg,./NaturePhotos/2467.jpg,93.5564,80.0352,98.1748,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2467.jpg
2470,https://live.staticflickr.com/65535/51104756032_cb6800c309_t.jpg,./NaturePhotos/2470.jpg,79.4868,82.6804,80.0088,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2470.jpg
2471,https://live.staticflickr.com/963/42143762992_4e1bea75ee_t.jpg,./NaturePhotos/2471.jpg,110.2704,99.1012,130.6276,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2471.jpg
2472,https://live.staticflickr.com/3706/9312631443_c29c821cda_t.jpg,./NaturePhotos/2472.jpg,102.4456,90.5896,116.6968,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2472.jpg
2474,https://live.staticflickr.com/1742/40540664720_1f4fceb8f6_t.jpg,./NaturePhotos/2474.jpg,122.2428,91.8484,148.636,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2474.jpg
2476,https://live.staticflickr.com/65535/48923464657_80615a87d5_t.jpg,./NaturePhotos/2476.jpg,120.4668,127.3036,125.712,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2476.jpg
2477,https://live.staticflickr.com/5822/20733102616_8dd98f5d40_t.jpg,./NaturePhotos/2477.jpg,87.5252,67.0036,92.9924,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2477.jpg
2478,https://live.staticflickr.com/837/43162002631_f9a1aff19c_t.jpg,./NaturePhotos/2478.jpg,74.9676,58.3224,84.7372,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2478.jpg
2479,https://live.staticflickr.com/5453/9514864223_9d51e3562e_t.jpg,./NaturePhotos/2479.jpg,89.6748,80.4964,121.7052,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2479.jpg
2480,https://live.staticflickr.com/65535/49468616357_cdd9c2e73f_t.jpg,./NaturePhotos/2480.jpg,140.9932,117.3884,131.698,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2480.jpg
2481,https://live.staticflickr.com/65535/49024093178_f65b8e80f0_t.jpg,./NaturePhotos/2481.jpg,108.2212,92.0228,108.0052,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2481.jpg
2482,https://live.staticflickr.com/65535/50348650771_76f13088d6_t.jpg,./NaturePhotos/2482.jpg,86.4456,78.5332,98.6872,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2482.jpg
2483,https://live.staticflickr.com/4790/39886352135_d8811d61ab_t.jpg,./NaturePhotos/2483.jpg,101.8816,106.5104,103.4412,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2483.jpg
2484,https://live.staticflickr.com/65535/50638163833_8d34787b8d_t.jpg,./NaturePhotos/2484.jpg,90.9544,48.9204,79.3416,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2484.jpg
2485,https://live.staticflickr.com/65535/50726121636_975e7a4476_t.jpg,./NaturePhotos/2485.jpg,119.1048,105.8592,115.7056,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2485.jpg
2486,https://live.staticflickr.com/65535/51966340741_e287c1cb3b_t.jpg,./NaturePhotos/2486.jpg,133.9732,86.8308,110.8328,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2486.jpg
2487,https://live.staticflickr.com/65535/50678263863_a97af55a45_t.jpg,./NaturePhotos/2487.jpg,106.0408,93.548,103.4028,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2487.jpg
2488,https://live.staticflickr.com/5482/9450680193_2a9fefb0f9_t.jpg,./NaturePhotos/2488.jpg,119.9156,67.226,126.4044,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2488.jpg
2489,https://live.staticflickr.com/65535/48310872522_0746b46152_t.jpg,./NaturePhotos/2489.jpg,86.8564,37.4576,80.594,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2489.jpg
2490,https://live.staticflickr.com/65535/50440827793_6724b318af_t.jpg,./NaturePhotos/2490.jpg,123.824,115.264,147.0956,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2490.jpg
2491,https://live.staticflickr.com/8760/17562273591_c7af664483_t.jpg,./NaturePhotos/2491.jpg,112.0904,77.6432,120.1996,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2491.jpg
2492,https://live.staticflickr.com/7899/46981057071_e9243610f8_t.jpg,./NaturePhotos/2492.jpg,108.292,112.3664,110.4208,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2492.jpg
2493,https://live.staticflickr.com/65535/50624601287_718d2e739a_t.jpg,./NaturePhotos/2493.jpg,108.7832,136.742,126.756,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2493.jpg
2495,https://live.staticflickr.com/8044/8089683760_fbba0fcea9_t.jpg,./NaturePhotos/2495.jpg,107.6384,89.4076,99.8944,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2495.jpg
2496,https://live.staticflickr.com/4825/31064894077_9dc1ccdd2c_t.jpg,./NaturePhotos/2496.jpg,144.1768,123.26,131.9896,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2496.jpg
2497,https://live.staticflickr.com/7457/9641037495_cac6c7fafa_t.jpg,./NaturePhotos/2497.jpg,157.1428,157.5528,160.4132,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2497.jpg
2499,https://live.staticflickr.com/65535/51051968976_536cdc48f9_t.jpg,./NaturePhotos/2499.jpg,132.5984,111.4492,122.7656,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2499.jpg
2500,https://live.staticflickr.com/65535/51188256680_db87710e86_t.jpg,./NaturePhotos/2500.jpg,121.41,105.1492,125.8044,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2500.jpg
2501,https://live.staticflickr.com/5479/9474505056_30a8b1192f_t.jpg,./NaturePhotos/2501.jpg,133.9376,114.29,130.1232,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2501.jpg
2502,https://live.staticflickr.com/65535/40940939493_f11aa5098c_t.jpg,./NaturePhotos/2502.jpg,92.9792,85.212,99.3364,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2502.jpg
2503,https://live.staticflickr.com/65535/49160758413_40c3c33a45_t.jpg,./NaturePhotos/2503.jpg,134.1092,122.4408,122.5352,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2503.jpg
2504,https://live.staticflickr.com/65535/49882395702_f95d5c153b_t.jpg,./NaturePhotos/2504.jpg,96.7556,156.904,118.5388,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2504.jpg
2505,https://live.staticflickr.com/878/41029118312_307e69e5da_t.jpg,./NaturePhotos/2505.jpg,150.2856,130.524,139.9816,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2505.jpg
2506,https://live.staticflickr.com/65535/50965241711_b9489c6dd7_t.jpg,./NaturePhotos/2506.jpg,140.1276,112.2284,156.0944,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2506.jpg
2507,https://live.staticflickr.com/65535/49916339477_df289029a2_t.jpg,./NaturePhotos/2507.jpg,106.5724,80.9024,114.3344,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2507.jpg
2509,https://live.staticflickr.com/65535/49948572831_756bbfc99b_t.jpg,./NaturePhotos/2509.jpg,80.2652,71.136,102.9344,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2509.jpg
2510,https://live.staticflickr.com/65535/50779356121_24793f14a9_t.jpg,./NaturePhotos/2510.jpg,82.7444,74.8596,92.1312,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2510.jpg
2511,https://live.staticflickr.com/65535/51174507945_4e6a2ccefb_t.jpg,./NaturePhotos/2511.jpg,127.5,73.2868,112.6832,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2511.jpg
2512,https://live.staticflickr.com/65535/49501816257_1cb02d87b3_t.jpg,./NaturePhotos/2512.jpg,144.202,133.2132,138.494,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2512.jpg
2513,https://live.staticflickr.com/4095/35510517972_eaccfde1d8_t.jpg,./NaturePhotos/2513.jpg,155.534,145.47,155.59,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2513.jpg
2514,https://live.staticflickr.com/65535/50824590926_8dd61bfd77_t.jpg,./NaturePhotos/2514.jpg,112.3276,75.266,91.326,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2514.jpg
2515,https://live.staticflickr.com/65535/50244956837_d75dd34234_t.jpg,./NaturePhotos/2515.jpg,98.4736,96.428,100.768,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2515.jpg
2516,https://live.staticflickr.com/1742/27749511187_99d0d58d14_t.jpg,./NaturePhotos/2516.jpg,128.906,164.47,159.7428,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2516.jpg
2517,https://live.staticflickr.com/5342/9358898156_0fe96c0a61_t.jpg,./NaturePhotos/2517.jpg,96.492,79.3664,107.9456,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2517.jpg
2518,https://live.staticflickr.com/65535/50608695813_1ef0b5dcba_t.jpg,./NaturePhotos/2518.jpg,112.126,83.2912,102.5056,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2518.jpg
2519,https://live.staticflickr.com/865/40816132524_56675dc2e2_t.jpg,./NaturePhotos/2519.jpg,95.7572,120.9152,109.0764,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2519.jpg
2520,https://live.staticflickr.com/1781/42393214335_84874ec777_t.jpg,./NaturePhotos/2520.jpg,132.3304,97.5576,118.9936,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2520.jpg
2521,https://live.staticflickr.com/65535/50301691267_d063faefb2_t.jpg,./NaturePhotos/2521.jpg,104.1524,83.6484,122.872,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2521.jpg
2522,https://live.staticflickr.com/65535/49059488987_4e3a573d2b_t.jpg,./NaturePhotos/2522.jpg,80.9872,82.7932,84.482,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2522.jpg
2523,https://live.staticflickr.com/65535/49683063846_cf83ceb0b5_t.jpg,./NaturePhotos/2523.jpg,121.846,87.4876,121.7408,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2523.jpg
2524,https://live.staticflickr.com/65535/51283775398_ceb53628de_t.jpg,./NaturePhotos/2524.jpg,132.9036,111.6344,150.1624,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2524.jpg
2525,https://live.staticflickr.com/1970/44514753015_4695eff97d_t.jpg,./NaturePhotos/2525.jpg,147.6036,162.1644,159.9328,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2525.jpg
2526,https://live.staticflickr.com/65535/50432083692_47072e4975_t.jpg,./NaturePhotos/2526.jpg,128.7068,62.6372,123.2724,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2526.jpg
2527,https://live.staticflickr.com/65535/50210113436_8607db80a3_t.jpg,./NaturePhotos/2527.jpg,69.222,48.206,70.5704,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2527.jpg
2528,https://live.staticflickr.com/65535/49361371463_c98fd8ebc4_t.jpg,./NaturePhotos/2528.jpg,128.0912,101.038,107.182,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2528.jpg
2529,https://live.staticflickr.com/65535/49934404332_79bd1c6bb5_t.jpg,./NaturePhotos/2529.jpg,92.9996,68.822,105.1628,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2529.jpg
2531,https://live.staticflickr.com/65535/51816545385_b79c9249ef_t.jpg,./NaturePhotos/2531.jpg,106.51,99.2364,107.9144,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2531.jpg
2532,https://live.staticflickr.com/1970/44526561975_8db86f2b10_t.jpg,./NaturePhotos/2532.jpg,79.2376,55.2076,63.5492,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2532.jpg
2533,https://live.staticflickr.com/65535/48957820127_8cb6d676bd_t.jpg,./NaturePhotos/2533.jpg,90.8844,56.7252,91.744,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2533.jpg
2534,https://live.staticflickr.com/4914/45447353414_da6e3278bf_t.jpg,./NaturePhotos/2534.jpg,51.2996,58.5696,65.9828,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2534.jpg
2535,https://live.staticflickr.com/7282/9195600861_1b058539a6_t.jpg,./NaturePhotos/2535.jpg,137.0896,108.1696,147.9248,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2535.jpg
2536,https://live.staticflickr.com/1942/45378023542_1715228c0e_t.jpg,./NaturePhotos/2536.jpg,131.734,127.3652,137.7388,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2536.jpg
2537,https://live.staticflickr.com/65535/51948011680_6a30f0d8d8_t.jpg,./NaturePhotos/2537.jpg,111.9504,125.9872,113.8484,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2537.jpg
2538,https://live.staticflickr.com/65535/50873167848_347277507c_t.jpg,./NaturePhotos/2538.jpg,87.1948,85.7888,87.2312,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2538.jpg
2540,https://live.staticflickr.com/65535/50479349292_1103c6167a_t.jpg,./NaturePhotos/2540.jpg,90.2384,88.1172,99.6428,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2540.jpg
2541,https://live.staticflickr.com/65535/51692810004_fb454e18de_t.jpg,./NaturePhotos/2541.jpg,95.9668,56.6848,87.492,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2541.jpg
2542,https://live.staticflickr.com/4807/45938284475_ef31833eba_t.jpg,./NaturePhotos/2542.jpg,125.9128,114.1364,124.952,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2542.jpg
2543,https://live.staticflickr.com/1595/26456853656_de7e1fb38e_t.jpg,./NaturePhotos/2543.jpg,134.4116,128.6712,133.4732,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2543.jpg
2544,https://live.staticflickr.com/65535/48588146952_9252f30f89_t.jpg,./NaturePhotos/2544.jpg,134.8992,103.7448,129.7088,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2544.jpg
2545,https://live.staticflickr.com/4906/45113568914_2c06d9b2a1_t.jpg,./NaturePhotos/2545.jpg,136.2288,116.7372,127.4664,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2545.jpg
2546,https://live.staticflickr.com/7853/33663490418_fb9075573c_t.jpg,./NaturePhotos/2546.jpg,129.2304,136.114,132.6396,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2546.jpg
2547,https://live.staticflickr.com/65535/48676682563_5ee566db4c_t.jpg,./NaturePhotos/2547.jpg,107.4352,96.8864,113.5248,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2547.jpg
2548,https://live.staticflickr.com/5038/7195288476_35c899871b_t.jpg,./NaturePhotos/2548.jpg,91.8304,90.1228,110.6976,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2548.jpg
2550,https://live.staticflickr.com/7383/9370820696_fc248165f2_t.jpg,./NaturePhotos/2550.jpg,115.3152,91.9364,118.1224,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2550.jpg
2551,https://live.staticflickr.com/2228/2541970189_518b97b153_t.jpg,./NaturePhotos/2551.jpg,128.1208,98.3304,102.0904,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2551.jpg
2552,https://live.staticflickr.com/4894/31132420597_6945233cbe_t.jpg,./NaturePhotos/2552.jpg,105.6836,89.1276,72.1084,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2552.jpg
2553,https://live.staticflickr.com/65535/50315245673_6a50386918_t.jpg,./NaturePhotos/2553.jpg,114.772,96.624,119.4648,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2553.jpg
2554,https://live.staticflickr.com/65535/50616869646_313178b86d_t.jpg,./NaturePhotos/2554.jpg,102.5456,103.9656,103.888,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2554.jpg
2555,https://live.staticflickr.com/65535/51942734315_9510db5626_t.jpg,./NaturePhotos/2555.jpg,152.3348,137.156,130.0524,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2555.jpg
2556,https://live.staticflickr.com/65535/48022340262_6f18a85e80_t.jpg,./NaturePhotos/2556.jpg,72.8796,60.7332,92.856,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2556.jpg
2557,https://live.staticflickr.com/4883/46954308241_021cf4cae7_t.jpg,./NaturePhotos/2557.jpg,184.53,32.5352,146.526,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2557.jpg
2558,https://live.staticflickr.com/65535/50718981537_f49a0c7146_t.jpg,./NaturePhotos/2558.jpg,76.096,26.6416,39.2276,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2558.jpg
2559,https://live.staticflickr.com/3757/9195497645_9855bfd41e_t.jpg,./NaturePhotos/2559.jpg,118.5728,80.4332,124.684,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2559.jpg
2560,https://live.staticflickr.com/65535/49608303518_d08e7a896a_t.jpg,./NaturePhotos/2560.jpg,110.1172,104.656,103.772,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2560.jpg
2561,https://live.staticflickr.com/65535/51330989459_da14a137be_t.jpg,./NaturePhotos/2561.jpg,114.222,94.3604,123.1044,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2561.jpg
2562,https://live.staticflickr.com/65535/49365103428_05a22fdd92_t.jpg,./NaturePhotos/2562.jpg,149.292,23.632,85.174,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2562.jpg
2563,https://live.staticflickr.com/65535/49424337591_c16d005d52_t.jpg,./NaturePhotos/2563.jpg,127.098,123.2068,123.65,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2563.jpg
2565,https://live.staticflickr.com/65535/47958731706_4006319823_t.jpg,./NaturePhotos/2565.jpg,94.2784,61.9444,89.1736,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2565.jpg
2568,https://live.staticflickr.com/4836/46053485141_744b1a9fc9_t.jpg,./NaturePhotos/2568.jpg,148.6816,119.6704,127.9572,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2568.jpg
2569,https://live.staticflickr.com/65535/48575036062_fc8c1c7202_t.jpg,./NaturePhotos/2569.jpg,120.8204,110.5812,118.942,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2569.jpg
2570,https://live.staticflickr.com/1722/41982291424_e3d1378d49_t.jpg,./NaturePhotos/2570.jpg,162.2764,136.2528,142.0012,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2570.jpg
2572,https://live.staticflickr.com/65535/51195383678_93a260100f_t.jpg,./NaturePhotos/2572.jpg,123.3032,107.6112,55.3328,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2572.jpg
2574,https://live.staticflickr.com/65535/49837760031_43da53b1be_t.jpg,./NaturePhotos/2574.jpg,102.1244,90.9144,101.5128,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2574.jpg
2576,https://live.staticflickr.com/65535/51157175456_64f88a7709_t.jpg,./NaturePhotos/2576.jpg,97.1048,71.4872,117.5836,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2576.jpg
2578,https://live.staticflickr.com/4837/32314206838_b382e76177_t.jpg,./NaturePhotos/2578.jpg,126.2832,85.446,108.3644,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2578.jpg
2579,https://live.staticflickr.com/65535/50961640118_91e4303d2f_t.jpg,./NaturePhotos/2579.jpg,113.9876,118.4108,121.3824,0,https://raw.githubusercontent.com/djm0321/PhotoMosaic/master/NaturePhotos/2579.jpg
